,name,address,review_count,rating,price,categories,latitude,longitude,yelp_id,hours,name_input,address_input,city_input
2097,Panda Chinese Food,,18.0,2.0,$,Chinese,33.9018919847863,33.9018919847863,uHzUZPVRqFSYpGlf5s2jvA,,PANDA KING CHINESE FOOD TOGO,3115 W ROSECRANS AVE,HAWTHORNE
2098,BCD Tofu House,,777.0,4.0,$$,Korean,33.987271739848,33.987271739848,rgBequzPvAYIy_ab9gUIiw,,BCD TOFU HOUSE,1731 S FULLERTON RD,ROWLAND HEIGHTS
2099,,,,,,,,,,,BRIDGE/CRISIS HOUSING,5600 RICKENBACKER RD BLDG 2A/B,BELL
2100,Skyline Grill,,2.0,1.5,,American (Traditional),34.0430335998535,34.0430335998535,y0E_15gJOma2q75qojWKNg,,SKYLINE GRILL,1111 S FIGUEROA ST,LOS ANGELES
2101,Taste of India - Sherman Oaks,,457.0,4.0,$$,Indian,34.148886,34.148886,7rio_T3BIJhmoOA3NiFasQ,,TASTE OF INDIA,13903 VENTURA BLVD,SHERMAN OAKS
2102,Sharky's Woodfired Mexican Grill,,239.0,3.5,$$,"Mexican, Salad, Pizza",34.17023,34.17023,kIx_G5XWSU1APHrnPpmGwA,,SHARKYS MEXICAN GRILL,5511 RESEDA BLVD,TARZANA
2103,InterContinental Los Angeles Century City,,292.0,4.0,$$$,"Hotels, Venues & Event Spaces",34.05413,34.05413,OZPmZP6S7H77-EvPDB9Sag,,INTERCONTINENTAL HOTEL LOS ANGELES CENTURY CITY  - COPPER LOUNGE,2151 AVENUE OF THE STARS,LOS ANGELES
2104,,,,,,,,,,,COURTYARD CAFE / MANNA CAFE,700 N ALAMEDA ST,LOS ANGELES
2105,,,,,,,,,,,SUPERBA,830 S PACIFIC COAST HWY # 100,EL SEGUNDO
2106,Leaning Tower Pizza & Pasta,,508.0,4.5,$$,"Pizza, Italian, Barbeque",34.149226,34.149226,9eS5_RECGpBtHOgUg8QZMg,,LEANING TOWER PIZZA & PASTA,14120 VENTURA BLVD UNIT D,SHERMAN OAKS
2107,,,,,,,,,,,EXPRESS STOP,1100 N GRAND AVE # BLD16,WALNUT
2108,Sonny McLean's,,367.0,3.5,$$,"Sports Bars, Gastropubs, Music Venues",34.03658,34.03658,KrA6Zjs-JH7FwvIJVAfEFQ,,SONNY MCLEAN'S PUB,2615 WILSHIRE BLVD,SANTA MONICA
2109,Sunny Donut,,98.0,4.5,$,"Donuts, Coffee & Tea",33.9985799,33.9985799,J1KtzIJ2Q0BALurykwEvbA,,SUNNY DONUTS,10807 E BEVERLY BLVD E,WHITTIER
2110,,,,,,,,,,,TURF CLUB RESTAURANT,2551 W AVENUE H # #101,LANCASTER
2111,Los Amigos Bakery,,10.0,2.0,$$,Bakeries,34.0577801316977,34.0577801316977,UExWMJTEIL7OCC5cfLbCOA,,LOS AMIGOS BAKERY,3105 W 8TH ST,LOS ANGELES
2112,Square One At the Boathouse,,125.0,3.5,$,"Breakfast & Brunch, Coffee & Tea",34.0733229,34.0733229,t9b1v40UIk55z38Jem-QDw,,SQUARE ONE AT THE BOATHOUSE,751 ECHO PARK AVE,LOS ANGELES
2113,,,,,,,,,,,BIONICO 4 ESTRELLAS,5037 GAGE AVE,BELL
2114,Mongolian Bar-B-Q King's,,243.0,4.0,$$,"Mongolian, Barbeque",34.19348,34.19348,C1ieWg4mSHrejWLfQmiGFA,,KING'S MONGOLIAN BBQ,19652 VANOWEN ST,RESEDA
2115,Pavilions,,348.0,3.5,$$,"Grocery, Pharmacy",34.0837913,34.0837913,tbaHrizfUidjkm5JWwxPMA,,PAVILIONS #2739 - BAKERY,8969 SANTA MONICA BLVD,WEST HOLLYWOOD
2116,Seoul Cham Soot BBQ,,129.0,3.5,$$,Korean,34.21624,34.21624,h24DtEBCQQUOQWVHS_9yIQ,,SEOUL TOFU HOUSE,2139 FOOTHILL BLVD,LA CANADA FLINTRIDGE
2117,Ono Hawaiian BBQ,,204.0,3.0,$,"Hawaiian, Barbeque",34.000969,34.000969,Oq95feRHXF76UJy9iFadgg,,ONO HAWIIAN BBQ,10814 JEFFERSON BLVD STE M,CULVER CITY
2118,Vallarta Supermarkets,,39.0,2.5,$$,Grocery,34.676298,34.676298,HvUXH9p4-a3stBRC8aDCBw,,VALLARTA TAQUERIA,815 E AVENUE K,LANCASTER
2119,,,,,,,,,,,WALMART #2886 (DELI),8500 E WASHINGTON BLVD,PICO RIVERA
2120,,,,,,,,,,,LOUISIANA FAMOUS FRIED CHICK,9914 S BROADWAY STE #A,LOS ANGELES
2121,,,,,,,,,,,ALBERTSON'S #140 - DELI,7676 FIRESTONE BLVD,DOWNEY
2122,,,,,,,,,,,TOKYO CENTRAL / DELI,1420 S AZUSA AVE,WEST COVINA
2123,,,,,,,,,,,EL MOLINO RESTAURANT,13743 VAN NUYS BLVD,PACOIMA
2124,Chipotle Mexican Grill,,138.0,2.5,$,"Mexican, Fast Food",34.0713273509002,34.0713273509002,aWt5iwb8ICV2DN8pCUDoCw,,CHIPOTLE MEXICAN GRILL,475 N BEVERLY DR,BEVERLY HILLS
2125,Oakmont Country Club,,31.0,4.0,,Country Clubs,34.19488,34.19488,c9Zfdv0L-GX9jcKSbJA0Yg,,OAKMONT COUNTRY CLUB INC.,3100 COUNTRY CLUB DR,GLENDALE
2126,Bargain Mart,,1.0,4.0,$,Grocery,34.6119804382324,34.6119804382324,964lNrbiyTbTTxvyzCpFYg,,BARGAIN 99 MART,40187 E 170TH ST E EFG,PALMDALE
2127,Bill's Hamburgers,,747.0,4.5,$,Burgers,34.1792462981141,34.1792462981141,0upo44caHvgYeA34PSNFRQ,,BILL'S COFFEE SHOP,14742 OXNARD ST,VAN NUYS
2128,Pho Little Saigon,,230.0,4.0,$,Vietnamese,33.85763,33.85763,tGrWzMPVhEQF2tUk-7Im7Q,,PHO LITTLE SAIGON,11700 SOUTH ST,ARTESIA
2129,M & M Liquor Mart,,12.0,4.0,,"Beer, Wine & Spirits",33.8306732177734,33.8306732177734,IObfQ7dCDgozw3BHu6LlyQ,,M&M LIQUOR,800 W CARSON ST STE 36,TORRANCE
2130,The Flyin' Jalapeno,,81.0,4.0,$,"Mexican, Breakfast & Brunch",33.9876317,33.9876317,L90r4suKPShdi53kxpxxqw,,THE FLYIN JALAPENO,83 WINDWARD AVE,LOS ANGELES
2131,Tokyo Central,,581.0,4.0,$$,International Grocery,33.87208,33.87208,a2Rz7l0Mq-0pGqKqFz6PQg,,TOKYO CENTRAL MEAT DEPT,1740 W ARTESIA BLVD,GARDENA
2132,Mountain Meadows Golf Course,,178.0,3.5,,"Golf, Venues & Event Spaces, Wedding Planning",34.0836105,34.0836105,J9gjMMv7hMIHtb21nX-fFw,,MOUNTAIN MEADOWS GOLF COURSE,1875 FAIRPLEX DR,POMONA
2133,The 20/20 Draft House,,1142.0,2.5,$$,"Mexican, Sports Bars",33.9405102,33.9405102,Rjdk_ldakubcf9YH4Jn7LQ,,THE 20/20 DRAFT HOUSE,8228 FIRESTONE BLVD,DOWNEY
2134,El Taco Llama,,65.0,3.5,$,Mexican,34.2182006835938,34.2182006835938,ZOftp6J2NV3ohaa-si0E5A,,EL TACO LLAMA,8111 VAN NUYS BLVD,PANORAMA CITY
2135,Fish Dish Grilled Seafood,,308.0,3.5,$$,Seafood,34.1675829,34.1675829,uMlZ25dMrMipeMKReO0zew,,FISH DISH 005,5300 LANKERSHIM BLVD UNIT #110,NORTH HOLLYWOOD
2136,Jons Marketplace,,123.0,3.0,$,"Beer, Wine & Spirits, Convenience Stores, Delis",34.1998668,34.1998668,9ar-I-VdT4D9lGA6itYm4Q,,SERVICE DELI JONS MARKETPLAC,7134 SEPULVEDA BLVD,VAN NUYS
2137,Sprinkles Pantry,,3.0,2.5,$$$,Bakeries,34.078800201416,34.078800201416,mfDlB_jbjAiffADqilPIwA,,SPRINKLES CUPCAKES - BAKERY PRODUCTION FACILITY,422 N LA CIENEGA BLVD,LOS ANGELES
2138,Pomona Valley Hospital - Culinary Expression,,3.0,4.0,$,"American (Traditional), Mexican, Breakfast & Brunch",34.077458855002,34.077458855002,RWdUOiXqYiTbp5wl9teLmg,,CULINARY EXPRESSION & MAIN KITCHEN,1798 N GAREY AVE,POMONA
2139,Louisiana Fried Chicken & Golden Wok,,89.0,2.5,$,"Chinese, Chicken Shop, Donuts",34.0767584675544,34.0767584675544,d4ljp6bAEKwjDwr8DQ0_-Q,,GOLDEN WOK AND DONUTS,1725 N GAREY AVE,POMONA
2140,,,,,,,,,,,GENERAL NUTRITION CORP,8443 1/2 VAN NUYS BLVD,PANORAMA CITY
2141,Blue Plate Taco,,1252.0,4.0,$$,"Tacos, Bars",34.01252,34.01252,WIoii7lpw4fjWbYnBT-VPA,,BLUE PLATE TACO,1500 OCEAN AVE #A,SANTA MONICA
2142,,,,,,,,,,,LAC+USC INPATIENT TOWER CAFETERIA,2051 MARENGO ST,LOS ANGELES
2143,El Rubi Restaurant,,23.0,2.5,$$,"Mexican, Salvadoran, Seafood",34.22895,34.22895,1j6JNV81h5fjD0lRKRmjKA,,EL RUBI RESTAURANT,8751 VAN NUYS BLVD,PANORAMA CITY
2144,,,,,,,,,,,Z PIZZA,5933 W CENTURY BLVD STE C,LOS ANGELES
2145,Los Sombreros Restarant,,59.0,4.5,$,Mexican,33.90048,33.90048,nzM2riDjGdhoeVsMxLOjTQ,,LOS SOMBREROS RESTAURANT,609 N LONG BEACH BLVD STE F,COMPTON
2146,Pita On Vine,,256.0,4.0,$,"Mediterranean, Lebanese",34.0941,34.0941,p1jnyfAbRUeUyThBDP-isg,,PITA ON VINE,01253 N VINE ST # #7A,LOS ANGELES
2147,,,,,,,,,,,LASSEN'S HEALTH FOOD,1631 W SUNSET BLVD,LOS ANGELES
2148,,,,,,,,,,,NICOLES GOURMET FOODS,921 MERIDIAN AVE,SOUTH PASADENA
2149,Jasmine Thai Cuisine,,458.0,3.5,$$,Thai,34.2751013,34.2751013,PnUglaZHS4WlP36Qar_Ulg,,JASMINE THAI CUISINE,19707 RINALDI ST,PORTER RANCH
2150,La Llamarada Night Club,,2.0,5.0,,Dance Clubs,33.9385887980461,33.9385887980461,buzF-QIf4nikT5ywUXa-cQ,,LA LLAMARADA NIGHT CLUB,10711 S PRAIRIE AVE,INGLEWOOD
2151,,,,,,,,,,,BELLAS AGUILAS CAFE,3874 S WESTERN AVE,LOS ANGELES
2152,Kogiya 2 Korean BBQ,,120.0,3.0,$$,"Barbeque, Korean",34.37861277367253,34.37861277367253,XDlT2ybzPPDt9kdb4MhPYA,,BULL PAN KOREAN BBQ & SUSHI,23410 LYONS AVE,SANTA CLARITA
2153,Daifuku Japanese Restaurant,,138.0,4.0,$$,"Sushi Bars, Japanese",33.9854145,33.9854145,8oHWVT_H770k-jKgrGYXGg,,DAIFUKU JAPANESE REST.,2040 S BREA CANYON RD # 130,DIAMOND BAR
2154,WeChat Cafe,,287.0,3.5,$$,"Cantonese, Asian Fusion",34.0779381,34.0779381,CdcCi0FM_T50XvcqJ3t_uQ,,WECHAT CAFE,10131 VALLEY BLVD,EL MONTE
2155,,,,,,,,,,,THE REAL TACOS MEXICO,1145 N MISSION RD,LOS ANGELES
2156,JN's Original BBQ Pit House,,144.0,3.0,$$,Barbeque,34.0692226229384,34.0692226229384,a3Az6147bX5WgEWPurG72Q,,JN'S ORIGINAL BBQ PIT HOUSE,1180 N WHITE AVE,POMONA
2157,Shunji Japanese Cuisine,,342.0,4.0,$$$$,"Japanese, Sushi Bars",34.02836,34.02836,OpHC3mrACr17p4IfyDVAyw,,SHUNJI,12244 W PICO BLVD,LOS ANGELES
2158,El Gallo Giro,,145.0,3.5,$,"Mexican, Caterers",34.0183471598232,34.0183471598232,qOU9r5A5JvU6rDrVL0U7VQ,,EL GALLO GIRO (BAKERY),5686 E WHITTIER BLVD,COMMERCE
2159,Zamora Brothers,,87.0,4.0,$,"Meat Shops, Mexican",34.04473,34.04473,l3xAzuStNkG6yuYyqB5D0A,,ZAMORA BROS RESTAURANT,1559 W PICO BLVD,LOS ANGELES
2160,The Beverly Hills Hotel,,366.0,4.0,$$$$,"Hotels, Venues & Event Spaces",34.081468,34.081468,muZM6yGIGrBFoig9DOJDHw,,BEVERLY HILLS HOTEL BAKERY,9641 SUNSET BLVD,BEVERLY HILLS
2161,La Perla Bakery,,47.0,4.0,$,"Bakeries, Mexican",34.123218536377,34.123218536377,uqmwua1lsaOUIDjtZYTxLA,,LA PERLA BAKERY,6645 N FIGUEROA ST,LOS ANGELES
2162,Cafe Chapin Bakery & Restaurant,,12.0,2.5,$,"Latin American, Bakeries, Cafes",34.1940349,34.1940349,yatlb9-e5HDprWSpnl6Umw,,CAFE CHAPIN BAKERY & REST,16445 VANOWEN ST,VAN NUYS
2163,Shintaro Sushi,,514.0,4.0,$$,"Sushi Bars, Japanese",34.10551,34.10551,0z01cdjtl54ksjzKUMgd_w,,SHINTARO,1900 N HIGHLAND AVE STE #5,LOS ANGELES
2164,Lucky 7 Pizza,,234.0,4.0,$,"Pizza, Sandwiches, Burgers",34.1466232647055,34.1466232647055,2w7pMH5RBoZPDvluSTchTw,,LUCKY 7 PIZZA,440 W BROADWAY AVE,GLENDALE
2165,The Kickin' Crab,,298.0,4.0,$$,"Cajun/Creole, Seafood",33.9934550948308,33.9934550948308,kG46FASEnsbNuNPxhU3wIA,,KICKIN CRAB,1390 FULLERTON RD #102,ROWLAND HEIGHTS
2166,,,,,,,,,,,EL SUPER #14,960 W ARROW HWY,COVINA
2167,,,,,,,,,,,MI CABANA RESTAURANT,8018 PEARBLOSSOM HWY,LITTLEROCK
2168,King Poke,,690.0,4.5,$$,"Japanese, Hawaiian, Poke",33.7890936841403,33.7890936841403,TSf-KFz41gFSLO9n94bsBQ,,KING POKE,2366 PACIFIC COAST HWY,LOMITA
2169,,,,,,,,,,,"DC PAVILION - OVAL BAR, GRAND SIDE, 2ND FL",135 N GRAND AVE FL 2,LOS ANGELES
2170,Yoshinoya - Pico Rivera,,21.0,2.0,$,Japanese,33.9996326930992,33.9996326930992,4Wu5U-O3L2IESvqNao53tg,,YOSHINOYA BEEF BOWL,5076 ROSEMEAD BLVD,PICO RIVERA
2171,,,,,,,,,,,TENRAKU,4177 W 3RD ST,LOS ANGELES
2172,JOANN Fabrics and Crafts,,164.0,3.0,$$,"Fabric Stores, Home Decor, Art Supplies",34.277478,34.277478,H4IWyVHviPEW06txxFpzNA,,JO-ANN FABRIC AND CRAFT STORE,19819 RINALDI ST,PORTER RANCH
2173,Mindy Donuts,,6.0,4.5,,Donuts,34.105386,34.105386,LCS_shf14HUUKzDgGWh7Gg,,MINDY'S DONUTS,3179 N GAREY AVE,POMONA
2174,Bombay Palace,,260.0,3.5,$$$,"Indian, Desserts, Seafood",34.06616,34.06616,l9uQx8AKADqWthB8X2bEDA,,BOMBAY PALACE,8690 WILSHIRE BLVD,BEVERLY HILLS
2175,Pressed Juicery,,125.0,4.0,$$,"Juice Bars & Smoothies, Vegan, Health Markets",34.1840307341557,34.1840307341557,asJolPAoaGQShzhNXy9Fdg,,PRESSED JUICERY,6250 TOPANGA CANYON BLVD # #1510,WOODLAND HILLS
2176,Wingstop,,140.0,2.5,$$,Chicken Wings,34.2745182,34.2745182,zyNfJM8HGoZWXb0cvkAIoA,,WINGSTOP,12745 VAN NUYS BLVD,PACOIMA
2177,Thai City Restaurant,,304.0,3.5,$,Thai,34.1393432617188,34.1393432617188,OrKr2qUh-J_vMGFWTbml-A,,THAI CITY RESTAURANT,2414 E HUNTINGTON DR,DUARTE
2178,Los Toros Meat Market,,46.0,4.0,$$,Meat Shops,34.097364,34.097364,978n8zrlqpF3FvUBsl5dAQ,,LOS TOROS MEAT MARKET #2,5225 PECK RD,EL MONTE
2179,Subway,,19.0,3.0,$,Sandwiches,34.0535848165245,34.0535848165245,bT8HyyuLudRad2afck9nsw,,SUBWAY #28283,13726 AMAR RD,LA PUENTE
2180,Diner On Main,,692.0,4.0,$$,"Diners, American (Traditional), Breakfast & Brunch",34.09431,34.09431,_YZ0sKPe2aM7q8VjEhev5w,,DINER ON MAIN,201 W MAIN ST,ALHAMBRA
2181,Second Story Restaurant,,292.0,4.0,$$,American (New),33.90063023721032,33.90063023721032,ke_Gcm2A3__EU5oLZE5tGA,,2ND STORY,3501 N SEPULVEDA BLVD,MANHATTAN BEACH
2182,Casa De Pizza,,724.0,4.0,$$,"Pizza, Italian",34.2721799975675,34.2721799975675,T5DSjFBrj0-VaZEP2m_IOA,,CASA DE PIZZA,16161 S F MISSION BLVD,GRANADA HILLS
2183,Tacos Tumbras a Tomas,,1034.0,4.0,$,Mexican,34.050649,34.050649,520Wd4FU_DixBprFQQnnxg,,TACOS TUMBRAS FOOD PREP RM,317 S BROADWAY # 4CC/1,LOS ANGELES
2184,Yamashiro Hollywood,,3739.0,3.5,$$$,"Japanese, Asian Fusion, American (New)",34.105929,34.105929,osx53rqjXe6l9f5FJraVZw,,YAMASHIRO,1999 N SYCAMORE AVE,LOS ANGELES
2185,El Pescador - East South Gate,,90.0,3.5,$$,"Mexican, Seafood",33.9421,33.9421,3NjFerQQQsPrDDp5vGGCrg,,EL PESCADOR #5,9849 ATLANTIC AVE STE #P,SOUTH GATE
2186,,,,,,,,,,,NORRIS CENTER THEATRE,27570 CROSSFIELD DR,ROLLING HILLS ESTATES
2187,El Gallito,,19.0,3.5,$$,Mexican,34.03731,34.03731,5uLYahGUuZUOCuWXaJjD9w,,EL REY DEL ELOTE,3425 E 1ST ST STE 3439,LOS ANGELES
2188,,,,,,,,,,,R M GAS,2207 VALLEY BLVD,POMONA
2189,101 Noodle Express and Grill,,442.0,2.5,$$,"Chinese, Noodles",34.068838,34.068838,ebpKtGong7r0GTwBgW53yg,,101 NOODLE EXPRESS GRILL,500 N ATLANTIC BLVD STE #109A,MONTEREY PARK
2190,Michael's,,470.0,3.5,$$$,"American (New), Bars",34.019,34.019,YX420F6tVME_9C22nbqUvg,,MICHAEL'S,1147 3RD ST,SANTA MONICA
2191,Central Mart,,2.0,3.0,$$,Grocery,34.0445501,34.0445501,ENlon4dfTM3iOt3yZww4Vw,,CENTRAL MART,1498 S TOWNE AVE,POMONA
2192,Vitello's Restaurant,,989.0,3.5,$$,"Italian, Wine Bars, Breakfast & Brunch",34.14884,34.14884,_YljbhdiYpVzcjdfkpQJrg,,VITELLO'S,4349 TUJUNGA AVE,STUDIO CITY
2193,Acapulco Mexican Restaurant Y Cantina,,174.0,3.0,$$,"Mexican, Buffets, Bars",34.0974464416504,34.0974464416504,VTuU1Zu431Senan83TPBYg,,ACAPULCO RESTAURANT,4444 W SUNSET BLVD,LOS ANGELES
2194,Fat Burrito,,65.0,4.0,$,"Mexican, Breakfast & Brunch",34.0440751,34.0440751,-D0mo8Oy6205rrtWDwMwuA,,FAT BURRITO,4504 E FLORAL DR,LOS ANGELES
2195,Paragon Bar & Grill,,374.0,4.0,$$,"Bars, American (Traditional)",34.22156,34.22156,gMj92g9mTHg2wgHkVO4r0A,,PARAGON BAR & GRILL,8319 LOUISE AVE,NORTHRIDGE
2196,99 Cents Only Stores,,26.0,2.5,$,"Discount Store, Party Supplies",33.927068,33.927068,Kk_3bdADMsUbddLnFWTxVw,,99 CENTS ONLY STORES,11811 S HAWTHORNE BLVD,HAWTHORNE
2197,La Bamba Island Cuisine,,640.0,4.0,$$,"Cuban, Caribbean, Seafood",34.20232,34.20232,2DMZzDyhMjE6T1Oha_nGYg,,LA BAMBA,2600 N GLENOAKS BLVD,BURBANK
2198,Rite Aid,,51.0,2.0,$,"Drugstores, Convenience Stores",34.092013,34.092013,vmP_ptl5Wkff_7jZ2In-KQ,,RITE AID #5439,4633 SANTA MONICA BLVD,LOS ANGELES
2199,Necco,,370.0,4.5,$$,"Japanese, Tapas/Small Plates, Vegan",34.0476023,34.0476023,abueL5elncoir635eJ_6YA,,NECCO,1929 WESTWOOD BLVD,LOS ANGELES
2200,Miari Noodle House,,134.0,4.0,$,"Korean, Noodles, Soup",34.05245,34.05245,VKr1eRPJAH7RIAHXtrSG6A,,MIARI NOODLE HOUSE,3224 W OLYMPIC BLVD # 102,LOS ANGELES
2201,Panda King,,18.0,2.5,$,Chinese,34.040855,34.040855,uul1G5pc3MzzxTyNHRPzEQ,,PANDA KING,2760 E 1ST ST,LOS ANGELES
2202,,,,,,,,,,,CAMPUS SNACK SHOP,1000 S FREMONT AVE # 10113,ALHAMBRA
2203,,,,,,,,,,,STAND 117,1111 S FIGUEROA ST,LOS ANGELES
2204,Flore Vegan Cuisine,,1219.0,4.0,$$,Vegan,34.083808,34.083808,t4W9SvZmYQhBM6jDEmeiKA,,FLORE VEGAN CUISINE,3818 W SUNSET BLVD,LOS ANGELES
2205,,,,,,,,,,,YOU JENNIFER Y,861 1/2 N WESTERN AVE,LOS ANGELES
2206,,,,,,,,,,,JR FISH MKT & RESTAURANT,2712 W 7TH ST,LOS ANGELES
2207,Red Top Kitchen,,306.0,4.0,$,Vietnamese,34.07267,34.07267,AkkRa0HP4fx5eo4eSIA7pQ,,REDTOP KITCHEN,13521 FRANCISQUITO AVE,BALDWIN PARK
2208,Venus,,272.0,4.0,$,Cantonese,34.09714,34.09714,OHj9xxjQYfHpOI9PfCumLA,,VENUS CAFE,972 N GRAND AVE,COVINA
2209,Qwik Stop,,4.0,5.0,$,Convenience Stores,34.0914139,34.0914139,LIKZnHUqp-EjAMvvDDWKsQ,,QWIK STOP,11306 LOWER AZUSA RD,EL MONTE
2210,East West Health Center,,34.0,3.0,$,Medical Spas,34.05549,34.05549,UCEzKC0iu3oz6SyFM0PGgw,,EAST WEST HEALTH CENTER,901 S WESTERN AVE STE 105,LOS ANGELES
2211,Havana Mania,,1176.0,4.0,$$,Cuban,33.8875213420297,33.8875213420297,ys4GKhmF3dEVcmWIhR2NjQ,,HAVANA MANIA,3615 INGLEWOOD AVE,REDONDO BEACH
2212,Love to Go,,780.0,4.0,$$,"Coffee & Tea, Desserts, Juice Bars & Smoothies",34.09822049113962,34.09822049113962,lbaWcR8-qGEoSM9gYwwwOg,,LOVE TO GO,307 S MISSION DR,SAN GABRIEL
2213,,,,,,,,,,,TAQUERIA CAPULHUAC,6315 S BROADWAY,LOS ANGELES
2214,JINYA Ramen Bar,,2556.0,4.0,$$,Ramen,34.1420785644529,34.1420785644529,StjWc1-3mn9rYVJE9g0Owg,,RAMEN JINYA,11239 VENTURA BLVD STE 109,STUDIO CITY
2215,Veggie House,,513.0,4.5,$,"Vegan, Thai, Vegetarian",34.12858,34.12858,n5D8b0zW2P8EJ58bMrUR9A,,VEGGIE HOUSE LLC,3217 CAHUENGA BLVD W,LOS ANGELES
2216,,,,,,,,,,,I HOP RESTAURANT,6520 FOOTHILL BLVD # #101,TUJUNGA
2217,Golden Forest Mongolian BBQ,,103.0,3.5,$,"Mongolian, Asian Fusion",34.1367920550512,34.1367920550512,dXdTSQIOEG9uJXSgwi2Pfw,,GOLDEN FOREST MONGOLIAN BBQ,7315 N FIGUEROA ST # 102,LOS ANGELES
2218,,,,,,,,,,,RALPH'S #728 (MEAT DEPT),2909 ROLLING HILLS RD,TORRANCE
2219,,,,,,,,,,,TONY'S DISCOUNT STORE & WATE,1269 N WILTON PL,LOS ANGELES
2220,Yoshinoya West,,15.0,2.5,$,American (New),33.9889951,33.9889951,iWfpP9MPmmBhd48BE2ag1A,,YOSHINOYA,1004 W SLAUSON AVE,LOS ANGELES
2221,Mitsuwa Marketplace,,828.0,4.0,$$,International Grocery,34.0049599,34.0049599,IHJwLJzi2StJle7VQcb6nQ,,MITSUWA DELI,3760 S CENTINELA AVE,LOS ANGELES
2222,Jack in the Box,,30.0,2.5,$,"Fast Food, Burgers, Tacos",34.3799715786662,34.3799715786662,00IAMa51Otz6VLmcg7IYqA,,JACK IN THE BOX #369,22908 LYONS AVE,NEWHALL
2223,,,,,,,,,,,GNC 0717,1833 S LA CIENEGA BLVD STE #D,LOS ANGELES
2224,In-N-Out Burger,,333.0,3.5,$,"Burgers, Fast Food",34.177459,34.177459,acUQvJuYvJHjNI2pqtLvvQ,,IN-N-OUT BURGER #9,5864 LANKERSHIM BLVD,NORTH HOLLYWOOD
2225,Panda Express,,75.0,2.5,$,"Chinese, Fast Food",34.2342,34.2342,mf59DEa885PvJzpS2VSCQA,,PANDA EXPRESS #1045,9008 SEPULVEDA BLVD,NORTH HILLS
2226,Gaam Karaoke,,147.0,3.5,$$,"Karaoke, Sports Bars",34.063686,34.063686,hqJOboFLhq87auqG2CjDXQ,,GAAM KARAOKE,3309 W 6TH ST,LOS ANGELES
2227,Aljibani Halal Market,,135.0,4.0,$,"Meat Shops, Salad, Halal",34.0180232,34.0180232,8bg1PfjdDl3ZuS12dcMelw,,ALJIBANI HALAL MARKET,23385 GOLDEN SPRINGS DR,DIAMOND BAR
2228,La Papa Loca,,13.0,4.0,,Mexican,34.03297,34.03297,Bq2I6DC7OiLM5wSHbkCKFg,,LA PAPA LOCA,1210 E OLYMPIC BLVD,LOS ANGELES
2229,Vallarta Supermarkets,,81.0,3.0,$$,Grocery,34.194881,34.194881,cjRXFl45AMTgJJXg8MNAaQ,,VALLARTA #24 TAQUERIA,19725 VANOWEN ST,WINNETKA
2230,Arturo's Puffy Taco,,721.0,4.0,$,"Mexican, Tex-Mex",33.9309375,33.9309375,F_r9O6nMg2Wp3XL4T7oZsw,,ARTURO'S PUFFY TACO,15693 LEFFINGWELL RD,WHITTIER
2231,,,,,,,,,,,PLAZA LIQUOR,1546 W CARSON ST,TORRANCE
2232,Burger King,,33.0,1.5,$,"Burgers, Fast Food",33.91617117,33.91617117,oJ24Ms6RbEeZDPetHchJhw,,BURGER KING #4746,3930 W EL SEGUNDO BLVD,HAWTHORNE
2233,Pico Kosher Deli,,219.0,3.5,$$,"Delis, Kosher, Sandwiches",34.0546035766602,34.0546035766602,2s6EiQINEg27DfG70UCIFg,,PICO KOSHER DELI,8826 W PICO BLVD,LOS ANGELES
2234,Lupita's Tamales,,215.0,4.0,$,Mexican,34.11419,34.11419,QBH718b8MK86RGmZVRedsA,,TAMALES LUPITA,3027 N SAN FERNANDO RD STE 104,LOS ANGELES
2235,Wetzel's Pretzels,,4.0,2.5,$,Pretzels,34.043125,34.043125,wAR0znS7HvxnIhCh2i5Czw,,STAND 316 -  WETZEL'S PRETZELS,1111 S FIGUEROA ST,LOS ANGELES
2236,The Conga Room,,589.0,2.5,$$,"Dance Clubs, Music Venues, Latin American",34.0447954,34.0447954,pw4ELsqwVPNCEMmwe7uW_g,,CONGA ROOM,800 W OLYMPIC BLVD # A260,LOS ANGELES
2237,Panda Express,,133.0,2.5,$,"Chinese, Fast Food",33.9379289,33.9379289,INaMTsSuRs0iVA-5Av9Etw,,PANDA EXPRESS #1170,8510 FIRESTONE BLVD,DOWNEY
2238,Mi Carbonero,,62.0,3.0,$,Salvadoran,34.1865451,34.1865451,hgRJMszGcFxlMleIJWNJDg,,MI CARBONERO RESTAURANT,11644 VICTORY BLVD,NORTH HOLLYWOOD
2239,Ohana Grill,,26.0,3.5,$,Hawaiian,34.0583693585356,34.0583693585356,fNGE3jF2jkxqr9YwptwPZw,,OHANA  GRILL,989 S GLENDORA AVE # 12,WEST COVINA
2240,,,,,,,,,,,JOHN'S KABOBS,440 S ATLANTIC BLVD,MONTEREY PARK
2241,Baskin-Robbins,,20.0,2.5,$,"Ice Cream & Frozen Yogurt, Desserts, Custom Cakes",34.0610909,34.0610909,duvNks3Qw-4SQQNyoA2Naw,,BASKIN ROBBINS,1693 N EASTERN AVE,LOS ANGELES
2242,Good Wok,,53.0,3.5,$,Chinese,34.1993637084961,34.1993637084961,XWDl4ipm4lzLU6GYkMIY2Q,,GOOD WOK,7070 SEPULVEDA BLVD,VAN NUYS
