,name,address,review_count,rating,price,categories,latitude_yelp,longitude_yelp,yelp_id,hours,program_name,facility_address,facility_city,latitude,longitude
2288,Boba Loca Woodland Hills,,92,4,$,"Juice Bars & Smoothies, Bubble Tea",34.1720186,-118.5669598,gG93nVOffgW-VCtwRDtwoA,,BOBA LOCA WOODLAND HILLS,19936 1/2 VENTURA BLVD,WOODLAND HILLS,,
2289,Via Verde Country Club,,73,4,,"Golf, Country Clubs, Venues & Event Spaces",34.08342413,-117.8321403,I2HiyjuyivZqM_9IdGH2Hw,,VIA VERDE COUNTRY CLUB-SNACK BAR,1400 AVENIDA ENTRADA,SAN DIMAS,,
2290,,,,,,,,,,,ALBERTSON'S #108 - MAIN MARKET,1735 ARTESIA BLVD,GARDENA,,
2291,,,,,,,,,,,LOS ARCOS DE PUEBLA,7825 S BROADWAY,LOS ANGELES,,
2292,Street Corner,,5,3,,Convenience Stores,34.14568667,-118.259255,Gl6F84PlWqdobu0c2ahU4A,,STREET CORNER,1317 GLENDALE GALLERIA WAY,GLENDALE,,
2293,Starbucks,,123,3,$$,Coffee & Tea,34.0557553,-118.204549,ZQ4jw0enYJIlfnL070A3Cw,,STARBUCKS #51056,1106 CORNWELL,LOS ANGELES,,
2294,,,,,,,,,,,REGULA GUY'S PIZZA,5173 W SUNSET BLVD,LOS ANGELES,,
2295,Pokicraze,,416,4,$,"Hawaiian, Seafood, Beer Bar",33.9959663,-117.9057581,dBIcWu6dmmp8V9Zj4nzf5A,,POKICRAZE,18268 GALE AVE UNIT A,INDUSTRY,,
2296,Enjoyer,,7,5,$,"Ice Cream & Frozen Yogurt, Desserts",34.134399,-118.051449,HkJgE-BQDRsg7GEIeHDQNg,,ENJOYER,400 S BALDWIN AVE # 9003,ARCADIA,,
2297,China City,,17,3,$$,Chinese,34.0225785,-118.1682717,4omG6XFfSgIOft6e-WwQ9A,,CHINA CITY,4578 WHITTIER BLVD,LOS ANGELES,,
2298,El Tarasco Cafe,,1,5,,"American (New), Cafes, Mexican",34.0250906,-118.2588709,WtgJhZuscSn8UWN3t-bZuA,,EL TARASCO CAFE,2130 S SAN PEDRO ST,LOS ANGELES,,
2299,,,,,,,,,,,THE MICHE GROUP,7127 PACIFIC BLVD,HUNTINGTON PARK,,
2300,Jazz Cat Restaurant,,419,4,$$,"Asian Fusion, Taiwanese, Japanese",34.1273286,-118.0546052,3D8OMm64uKWYABSLiGJ7cw,,JAZZ CAT RESTAURANT,1088 S BALDWIN AVE,ARCADIA,,
2301,Angel City Grill,,297,5,$,"Salad, Tacos, Burgers",33.86820229,-118.3832342,-3Zd3iaXme9O_7Zv0Tw2CA,,ANGEL CITY GRILL,1505 AVIATION BLVD,REDONDO BEACH,,
2302,Jucuapa Restaurante Pupuseria,,2,3,,Salvadoran,34.0557868,-118.289611,KeMdeXycvXuuq2IXkz_PCA,,JUCUAPA BAKERY,2810 JAMES WOOD BLVD,LOS ANGELES,,
2303,Rice Cuisine,,24,4,,Chinese,33.90313,-118.16812,6jYwnjf0GY0gbOG4JAmWIg,,RICE CUISINE INC,7508 ROSECRANS AVE,PARAMOUNT,,
2304,,,,,,,,,,,THE NEWS STAND,100 WORLD WAY # 168,LOS ANGELES,,
2305,Weird Beers,,31,4,$$,"Beer, Wine & Spirits",34.0447778,-118.2526597,zdgyBn4GUelG9JZZ0INWJQ,,WEIRD BEERS,213 W 7TH ST,LOS ANGELES,,
2306,,,,,,,,,,,LAFC - 02.32.01 / NORTH SIDE VENDING,3939 S FIGUEROA ST,LOS ANGELES,,
2307,Chipotle Mexican Grill,,46,2.5,$,"Mexican, Fast Food",34.223551,-118.5019409,iK_In4AqglmgtVJSILrzuA,,CHIPOTLE MEXICAN GRILL #3026,8420 BALBOA BLVD STE 110,NORTHRIDGE,,
2308,One Veg World,,133,4,$,"Vegan, Salad, American (Traditional)",34.13985,-117.97582,ZrUlbgjIfnrn57tkbIGIbg,,ONE VEG WORLD DUARTE,1355 E HUNTINGTON DR,DUARTE,,
2309,Totoyama Sushi & Ramen,,297,4,$$,"Sushi Bars, Ramen",34.10226,-118.32482,zRzmTeTnjf7Gm4WQzqd1xQ,,TOTOYAMA SUSHI/RAMEN,6201 HOLLYWOOD BLVD # 118,LOS ANGELES,,
2310,Creme De La Crepe - Rolling Hills,,109,4,$$,"Creperies, Breakfast & Brunch, French",33.772259,-118.374249,4CbQrxwg9KXNmQO60Xmdfg,,CREME DE LA CREPE,550 DEEP VALLEY DR STE 145,ROLLING HILLS ESTATES,,
2311,El Corredor Oaxaqueño Market,,1,5,,Grocery,34.048553,-118.3325645,AEgBxYNrp_0DR3-VnMssOQ,,CORREDOR OAXAQUEÑO MARKET,4475 W PICO BLVD,LOS ANGELES,,
2312,The Habit Burger Grill,,93,3,$$,"Burgers, Sandwiches, Salad",34.67556,-118.14875,Hr_Nfzh8n_MNbILrbXxffA,,THE HABIT GRILL #221,1037 W K AVE,LANCASTER,,
2313,,,,,,,,,,,SNACK SHOP & WATER STORE,14131 DOWNEY AVE,PARAMOUNT,,
2314,Lynda's Restaurant,,78,4,$,Salvadoran,34.0625285,-117.7383888,KnbVPn8teVceB5uONy5PwQ,,LYNDA'S RESTARUANT,636 E HOLT AVE,POMONA,,
2315,Boteaga,,226,4,$$,"Coffee & Tea, Bubble Tea",34.04983619,-118.2403065,2is6dRIp43Xji5w1Uw7XBQ,,BOTEAGA,331 E 1ST ST,LOS ANGELES,,
2316,Tea Brick,,296,4,$,"Bubble Tea, Tea Rooms, Juice Bars & Smoothies",33.9890516,-117.9054576,67w2aljrhWn_cayiwmyQ9A,,TEA BRICK,1606 FULLERTON RD,ROWLAND HEIGHTS,,
2317,Gelato by Stick Station,,84,5,$,"Ice Cream & Frozen Yogurt, Gelato",34.00061,-118.16151,#NAME?,,GELATO BY STICK STATION,5454 WASHINGTON BLVD,COMMERCE,,
2318,,,,,,,,,,,PANADERIA JEREZ,20931 ROSCOE BLVD # 274,CANOGA PARK,,
2319,Fish Eight by Jinpachi,,85,4,$$,"Sushi Bars, Japanese",34.083318,-118.350532,KlJMJyEGNR37n6--t3RjRQ,,FISH EIGHT BY JINPACHI,7368 MELROSE AVE,LOS ANGELES,,
2320,,,,,,,,,,,RANCHO WORKS CAFE  AND GIFT SHOP,7601 IMPERIAL HWY,DOWNEY,,
2321,Hibachi Grill Buffet,,344,2.5,$$,"Japanese, Buffets, Salad",33.90418,-118.08341,yB6RFw52YU83kTgpL0-_Dw,,HIBACHI GRILL BUFFET,14021 PIONEER BLVD,NORWALK,,
2322,VOLARE,,4,5,,"Caterers, Pizza, Italian",34.1522,-118.46713,1xdC5u2F6RwxwDKSc5TWPw,,VOLARE,4511 SEPULVEDA BLVD,SHERMAN OAKS,,
2323,El Patron,,448,3.5,$$,Mexican,34.18967843,-118.1315221,k32x38hyQRz7VNK4X93t2g,,EL PATRON MEXICAN FOOD RESTAURANT,2555 N LAKE AVE,ALTADENA,,
2324,,,,,,,,,,,PIRATES MEXICAN FOOD,8511 S BROADWAY,LOS ANGELES,,
2325,Laziz Grill 2 Go,,101,5,$$,"Persian/Iranian, Kebab, Halal",34.194457,-118.53323,gApo-0dC1_W_42XKXEWx5Q,,LAZIZ GRILL,18345 VANOWEN ST # M,RESEDA,,
2326,,,,,,,,,,,SAN GABRIEL AUTO SERVICE & MART,730 E LAS TUNAS DR,SAN GABRIEL,,
2327,La Premier Market,,2,1,$,Grocery,33.8928115,-118.2075881,2nChztR1J5kMGWUVmyRu6w,,BUY LOW MARKET,420 S LONG BEACH BLVD,COMPTON,,
2328,Ruben Salazar Park,,4,3,,Parks,34.02296142,-118.1902284,Iihr9ClXSiHqtnpjx92jIQ,,SALAZAR PARK,3864 WHITTIER BLVD,LOS ANGELES,,
2329,Kenny's Q BAR-B-QUE and More,,205,4,$$,Barbeque,33.9355801,-118.3437751,sVBT1p5jhtIF-EXiJ9t6Aw,,KENNYS Q BAR-B-Q,11010 S PRAIRIE AVE,INGLEWOOD,,
2330,Belgium Waffle Haus,,181,4,$$,"Coffee & Tea, Breakfast & Brunch, Desserts",34.14180098,-118.3757422,FvgGNvI3msdifKlO8tcc5g,,BELGIUM WAFFLE HAUS STUDIO CITY,11239 VENTURA BLVD # 102,STUDIO CITY,,
2331,,,,,,,,,,,KUMIKO,1300 S LONG BEACH BLVD,COMPTON,,
2332,Costco Wholesale,,209,2.5,$$,Wholesale Stores,34.03735242,-118.1037566,7qSu_0Cobdey6AvkrpiG5Q,,COSTCO WHOLESALE #1318 - DELI / ROTISSERIE,2000 MARKET PLACE DR,MONTEREY PARK,,
2333,Big Softee,,448,4.5,$,Ice Cream & Frozen Yogurt,34.0615109,-118.1340131,5lRXeltBvp8wgrZ_-594fw,,BIG SOFTEE,128 S ATLANTIC BLVD,MONTEREY PARK,,
2334,Popping Yolk Cafe,,366,4,$$,"Breakfast & Brunch, Cafes, American (Traditional)",34.09474,-118.1285,fDgHbuZR0OB_Rv77dHPZRg,,POPPING YOLK CAFE,119 W MAIN ST,ALHAMBRA,,
2335,Yaki Cafe,,113,4.5,$$,Korean,34.0411077,-118.2543309,rorRf4Jg8fYRjMH1XMgzmA,,YAKI CAFE,113 E 9TH AVE,LOS ANGELES,,
2336,,,,,,,,,,,"LAFC - 02.25.01, 02.25.02 / ROTISSERIE BAR",3939 S FIGUEROA ST,LOS ANGELES,,
2337,Orleans & York Deli,,133,3.5,$$,"Delis, Cajun/Creole, Salad",34.01541699,-118.3347413,ZOoyjkDSBfN0dQy6jfwiwg,,ORLEANS AND YORK DELI,3866 CRENSHAW BLVD,LOS ANGELES,,
2338,Paleteria Limon,,78,4,$,"Ice Cream & Frozen Yogurt, Desserts",33.98328774,-118.1859555,y86XqxYxzGdhqan4rtUMQA,,PALETERIA LIMON,6100 S ATLANTIC BLVD # D,MAYWOOD,,
2339,,,,,,,,,,,MALDONADO'S DISCOUNT STORE,2713 W PICO BLVD,LOS ANGELES,,
2340,Chocolate Cafe l,,180,4,$,"Cafes, Burgers, Sandwiches",34.04749,-118.31646,EWb8k6glYtEKcoykAu6VEg,,CHOCOLATE CAFE,3319 W PICO BLVD,LOS ANGELES,,
2341,Jamba Juice,,39,3,$,Juice Bars & Smoothies,33.83100124,-118.2757277,7eow0VJ7u3khc4Id1ezjWQ,,JAMBA JUICE #1585,168 E CARSON ST,CARSON,,
2342,La Fuente De Oro,,1,5,$,Grocery,33.9782412,-118.2475651,iV40OzjAjRnioq31dUonZQ,,LA FUENTE DE ORO MARKET,6740 COMPTON BLVD,LOS ANGELES,,
2343,Madeo Restaurant,,782,4,$$$$,Italian,34.06848,-118.40346,3xFHEzWiKOKNKJvFaCfukA,,MADEO RISTORANTE,362 N CAMDEN DR,BEVERLY HILLS,,
2344,,,,,,,,,,,CAFE DE ALLEY,310 E PICO BLVD,LOS ANGELES,,
2345,Thai Me Upp,,518,3.5,$$,"Thai, Asian Fusion, Sushi Bars",34.15814,-118.26356,E9xVzZZyk6pWGmoLH0l7DA,,THAI ME UPP,818 PACIFIC AVE # D,GLENDALE,,
2346,The Cajun Bayou,,202,4,$$,Cajun/Creole,34.06561,-117.92643,CsZ3UPlItEMbCNOj0jpaRA,,THE CAJUN BAYOU,510 S GLENDORA AVE,WEST COVINA,,
2347,The 626 Bar - Billiards,,52,4.5,$,"Pool Halls, Beer Bar, Cocktail Bars",34.0625951,-118.0637749,vezAc1aXySoOwAE2m8q_Dg,,626 BAR,9444 GARVEY AVE,SOUTH EL MONTE,,
2348,Olives Mediterranean Cafe- Palmdale,,167,4.5,$$,"Mediterranean, Greek",34.60224,-118.15029,AUMXoZsOqgAcFQZJRkrZDA,,OLIVES MEDITERRANEAN CAFE,1125 W RANCHO VISTA BLVD # C,PALMDALE,,
2349,,,,,,,,,,,GREEN TREE JUICERY,2810 PHELAN LN,REDONDO BEACH,,
2350,Jack in the Box,,32,2,$,"Burgers, Fast Food, Tacos",33.9602745,-118.287372,ZNGKFuxzMIw6ZTsNlSIxQg,,JACK IN THE BOX # 228,805 MANCHESTER AVE,LOS ANGELES,,
2351,Papa John's Pizza,,14,2.5,$,Pizza,34.0094604,-118.0809929,KsFzpk32_xtazbdZCUDEmg,,PAPA JOHNS PIZZA 4877,4500 ROSEMEAD BLVD STE F,PICO RIVERA,,
2352,Tho One Thai Eatery,,241,4.5,$$,Thai,34.111841,-117.76134,1ppJ1Wo54wbtTSuCuO_lig,,THO ONE THAI EATERY,2300 FOOTHILL BLVD,LA VERNE,,
2353,Golfo De Fonseca,,2,1.5,,Salvadoran,34.20807568,-118.465424,F3jQj2_c4nlZ5lB8RRloXA,,GOLFO DE FONSECA RESTARANT #4,15242 SATICOY ST,VAN NUYS,,
2354,Ramen Naruto,,49,4,$$,Ramen,34.1466895,-118.00004,u2MkTum7LjuYlf-pVqKSaw,,RAMEN NARUTO,120 E LEMON AVE,MONROVIA,,
2355,Melody Liquor,,5,4,,"Beer, Wine & Spirits",33.84238,-118.29893,t6dWUSfFrUgFfsqFHdVVxQ,,MELODY LIQUOR,20716 NORMANDIE AVE,TORRANCE,,
2356,Cafe Aficionado,,195,4.5,$$,"Coffee & Tea, Bakeries, Breakfast & Brunch",34.23211134,-118.5358692,Dlzxwu6RmPW2hNm1BfOKUQ,,CAFE AFICIONADO,8904 1/2 RESEDA BLVD,NORTHRIDGE,,
2357,Starbucks,,36,2.5,$$,Coffee & Tea,34.579927,-118.0964024,xt9dAXJoSvpSfMGCY5IG_g,,STARBUCKS COFFEE #53437,1763 E PALMDALE BLVD,PALMDALE,,
2358,Red Rock - Sawtelle,,141,4,$$,"Japanese, Steakhouses, Gastropubs",34.03822,-118.44166,ysC-nfz4xZd1HQAqdswj3w,,RED ROCK,11301 W OLYMPIC BLVD # 210,LOS ANGELES,,
2359,Black Bear Diner,,444,3,$$,"Diners, Breakfast & Brunch, American (Traditional)",34.41640291,-118.5494552,yppprxz9wB6jryabgZTRpQ,,BLACK BEAR DINER,23626 VALENCIA BLVD,SANTA CLARITA,,
2360,Chyll Creamery,,262,4,$$,"Bubble Tea, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies",34.4359127,-118.5631263,xI8KS8s58C6lDggopTdLfQ,,CHYLL ROLLED CREAMERY & BOBA,27560 NEWHALL RANCH RD # 307,VALENCIA,,
2361,McDonald's,,108,2,$,"Fast Food, Burgers, Coffee & Tea",33.84713,-118.26522,bQFumqCyP_pNmcJBocQeNg,,MCDONALD'S #24755,20315 AVALON BLVD,CARSON,,
2362,Grand Central Discount Store,,6,2.5,$,Discount Store,34.0506516,-118.2485123,9XHdaCKN3Fx_qeku8YFFVA,,GRAND CENTRAL 99 CENT STORE,317 S BROADWAY BSMNT BSMNT,LOS ANGELES,,
2363,La Chelita Kitchen & Market,,22,4,$,Mexican,33.90444,-118.34414,2QRf-uzQt0zwHWN1hOkZTg,,LA CHELITA MINI MARKET,13991 PRAIRIE AVE,HAWTHORNE,,
2364,,,,,,,,,,,SUNNYSIDEUP,2114 COLORADO BLVD,LOS ANGELES,,
2365,,,,,,,,,,,FIESTA CANDY,7210 REMMET AVE,CANOGA PARK,,
2366,Smart & Final Extra!,,52,3,$$,Grocery,34.0754235,-118.2165692,53--RU8CC7bcAE_P0yD1Ew,,SMART & FINAL #511,2511 DALY ST,LOS ANGELES,,
2367,Juicy Wingz,,33,3.5,$,"Chicken Wings, Burgers, Sandwiches",34.1018848,-118.3371583,abdHPxQQ8DsWsCtPhjLxgw,,JUICY WINGZ,6741 HOLLYWOOD BLVD,LOS ANGELES,,
2368,Gong Cha,,229,4,$,"Coffee & Tea, Bubble Tea, Juice Bars & Smoothies",33.8585997,-118.0812133,vx4Frc5FuS6U5BjDY5kKJQ,,GONG CHA TEA,11823 SOUTH ST,CERRITOS,,
2369,Ding Tea Hacienda,,140,4,$,"Coffee & Tea, Juice Bars & Smoothies",33.98955,-117.93372,pLGeeeCt_F4zIstS15ujEQ,,DING TEA,17110 COLIMA RD,HACIENDA HEIGHTS,,
2370,Tom N Toms Coffee,,46,4,$,Coffee & Tea,34.06385255,-118.306317,WszaWZzWmv5aL5azm_rhvw,,TOM N TOMS,3829 6TH ST,LOS ANGELES,,
2371,SCV Fish Market,,317,4.5,$$,"Seafood Markets, Cajun/Creole, Sandwiches",34.4211638,-118.5416247,ixk3Ka-JpJafZ2jwy80F-Q,,SCV FISH MARKET,26234 BOUQUET CANYON RD,SANTA CLARITA,,
2372,Ma'am's International Foods,,17,5,,"Herbal Shops, International Grocery, Specialty Food",34.02102,-118.46602,8sJXqaOereWrBeDAANiXJQ,,MA'AM INTERNATIONAL FOODS,2308 PICO BLVD,SANTA MONICA,,
2373,It's Juice Time,,4,5,$$,"Juice Bars & Smoothies, Acai Bowls, Sandwiches",34.19421,-118.50255,pmStblfA5xuzGHG2x8a9Mw,,IT'S JUICE TIME,16935 VANOWEN ST,LAKE BALBOA,,
2374,Talkin' Taco Grill,,141,4,$,Mexican,33.90273211,-118.1154939,-3gMkedSYrux3lezZJniFQ,,TALKING TACO GRILL,10215 ROSECRANS AVE,BELLFLOWER,,
2375,APL Restaurant,,289,3.5,$$$$,"Steakhouses, American (Traditional), Barbeque",34.10128,-118.32632,SZh8OekDAnRii1DUUCFkFA,,APL RESTUARANT- REST PREP ( BASEMENT),1680 N VINE ST,LOS ANGELES,,
2376,,,,,,,,,,,LAFC - 01.65.03 / FIELD CLUB BAR,3939 S FIGUEROA ST,LOS ANGELES,,
2377,Carl's Jr,,1,1,,"Burgers, Fast Food",33.95733956,-118.2303811,tAcw1JKMFsTDGk9SfwHmwA,,CARL'S JR 7140,2310 FIRESTONE BLVD,SOUTH GATE,,
2378,Baskin-Robbins,,43,4,$,"Ice Cream & Frozen Yogurt, Desserts, Custom Cakes",34.16927664,-118.6054813,Q4UC9lg9tJnjDI39WT9WEg,,BASKIN ROBBINS,5424 TOPANGA CANYON,WOODLAND HILLS,,
2379,,,,,,,,,,,NINA'S MINI MARKET,7313 SEVILLE AVE,HUNTINGTON PARK,,
2380,Whole Foods Market,,226,3.5,$$,"Grocery, Health Markets",34.1544,-118.33714,BewcFPHzcSWX-cT7Vba5cg,,KIKKA SUSHI @ WHOLE FOODS MARKET,3401 W OLIVE AVE,BURBANK,,
2381,Fishbone Seafood Gardena,,177,3.5,$$,"Seafood Markets, Soul Food, Southern",33.9163051,-118.3085739,jnKJGhTtX0AfdcqW4OkDmg,,FISHBONE RESTAURANT,1758 W EL SEGUNDO BLVD,GARDENA,,
2382,Pavilions,,190,3.5,$$,"Grocery, Pharmacy",34.16135,-118.3135716,PNmiqaJ_Xr6wKOi-DBdvpQ,,SUSHI WEST- PAVILIONS #2214,1110 W ALAMEDA AVE,BURBANK,,
2383,Happy Garden,,64,2.5,$$,Cantonese,34.0627829,-118.1226851,WhxIAupg3_z9udy_ZFRerg,,HAPPY GARDEN,108 N GARFIELD AVE,MONTEREY PARK,,
2384,,,,,,,,,nLK8UtoP5kScZYUY2qRAQw,,"DOSHI FISH, INC",3636 W OLYMPIC BLVD STE B,LOS ANGELES,,
2385,,,,,,,,,,,HAZ 2 LOKILLO,2550 GAGE AVE UNIT A,HUNTINGTON PARK,,
2386,Fox's,,253,4,$$,"Breakfast & Brunch, American (New)",34.18625,-118.13119,WiMhQykH-PUqWaPLFkanyA,,FOX'S RESTAURANT,2352 LAKE AVE,ALTADENA,,
2387,Torrance Brew Yard,,29,5,,Dive Bars,33.85296,-118.29843,0aFQN-xBpWJ3uwkwlixsxg,,TORRANCE BREW YARD,19606 NORMANDIE AVE,TORRANCE,,
2388,Synn Gentlemen's Club,,34,3.5,$$,Strip Clubs,34.07789081,-118.3769844,5R4o21ho0hnCf2kzpEukyw,,SYNN GENTLEMEN'S CLUB,365 N LA CIENEGA BLVD,WEST HOLLYWOOD,,
2389,Freezzone Raspados,,47,5,$,"Desserts, Shaved Ice, Juice Bars & Smoothies",34.04813406,-117.7502617,rDZVNx9xRcwE88Dswby-zQ,,FREEZZONE RASPADOS,1285 S GAREY AVE,POMONA,,
2390,Pizza Cowboys,,4,3,,Pizza,33.9948326,-118.4173088,ckBIrt31Lbizvmc9yDQYqw,,PIZZA COWBOYS,4508 INGLEWOOD BLVD,CULVER CITY,,
2391,,,,,,,,,,,"HOME GOODS, INC",39180 10TH ST W,PALMDALE,,
2392,Marshalls,,30,3.5,$$,Department Stores,33.828623,-118.3496097,EV8XJGeyo4lwGD9GDtHujw,,MARSHALLS #558,21880 HAWTHORNE BLVD # 355,TORRANCE,,
2393,Juicy Ladies,,130,4,$$,"Coffee & Tea, Juice Bars & Smoothies, Cafes",34.03993,-118.55476,HwmB-tHv2lasZDkSyTumlw,,JUICY LADIES PACIFIC PALISADES,17361 SUNSET BLVD,PACIFIC PALISADES,,
2394,New Kyoto Sushi,,330,3,$$,"Sushi Bars, Asian Fusion",34.3888351,-118.5726551,2yfZTdIqi86-76uK6DXIyQ,,NEW KYOTO SUSHI,25712 THE OLD RD,STEVENSON RANCH,,
2395,,,,,,,,,,,NUEVO MANILA MEAT MARKET,6525 HOLMES AVE,LOS ANGELES,,
2396,Corner Place,,267,4.5,$$,"Coffee & Tea, Desserts, Juice Bars & Smoothies",33.9494129,-118.0086985,FSKayihyZNOIHEyNCbHY1g,,WHITTIER CORNER COFFEE  PLACE,14838 WHITTIER BLVD,WHITTIER,,
2397,Masa Coffee Lab,,45,4.5,$,Coffee & Tea,34.044633,-118.251896,Cbew62Dp-dVyujBTm6eYBA,,MASA COFFEE,650 S SPRING ST STE R2,LOS ANGELES,,
2398,Wingstop,,117,1.5,$$,Chicken Wings,33.98884,-118.30847,rSra0XuLGCIF303-E5ro_w,,WINGSTOP #443,1754 W SLAUSON AVE,LOS ANGELES,,
2399,Off The Hook Fish Grill,,145,3.5,$$,"Seafood, Breakfast & Brunch",33.9599527,-118.0270406,V6PCDJ9Gwh7VqQ_Qc0q7QQ,,FRESH OFF THE HOOK,13817 WHITTIER BLVD,WHITTIER,,
2400,California Sushi & Teriyaki,,46,4,$,"Sushi Bars, Ramen",33.8879249,-118.0649567,Srs7huZS2MX0D1f3DoWZHA,,CALIFORNIA SUSHI & TERIYAKI #12,12531 ALONDRA BLVD,NORWALK,,
2401,QiWei Kitchen,,12,4.5,,Hot Pot,34.097648,-118.123791,jIFtwW3g3YqAhdFzECfQVg,,QIWEI KITCHEN,345 E MAIN ST,ALHAMBRA,,
2402,McDonald's,,46,1.5,$,"Burgers, Fast Food, Coffee & Tea",33.988864,-118.311971,F6krcxZm6u_FpLMi8bAJHg,,MCDONALD'S,1900 W SLAUSON AVE,LOS ANGELES,,
2403,JK Liquor,,4,1,,"Beer, Wine & Spirits",33.9525248,-118.3179565,9va8kT1KqEgIpE9dG5oH1w,,SET FOR LIFE LIQUOR,9301 S VAN NESS AVE,INGLEWOOD,,
2404,,,,,,,,,,,LA FLOR DE IZOTE,111 N PACIFIC AVE,SAN PEDRO,,
2405,UN1QUE Tea & Bar,,137,4.5,$,"Tea Rooms, Karaoke, Pubs",33.9949655,-117.9682194,jEEcMHmMUzMQf6FZhpnSrg,,UN 1 QUE TEA & BAR,2130 S HACIENDA BLVD,HACIENDA HEIGHTS,,
2406,7-Eleven,,15,4,$,"Convenience Stores, Coffee & Tea",34.09768665,-118.3552328,qbSNUGhs0OsKQ5FVN8jang,,7-ELEVEN STORE #18778D,7600 W SUNSET BLVD,LOS ANGELES,,
2407,La Cocina,,2,2,$,Mexican,34.23624,-118.39095,uOyZvQsLJ7Ak8pg5HYIdHw,,LA COCINA RESTAURANT,9201 SAN FERNANDO RD,SUN VALLEY,,
2408,,,,,,,,,,,PINEAPPLE SPLASH CRAN,612 E 11TH ST,LOS ANGELES,,
2409,Huerta Produce,,29,4,$,Juice Bars & Smoothies,34.0610709,-118.1740459,29C8QDG8kefp5syz258eGw,,HUERTA'S PRODUCE,1689 EASTERN AVE,LOS ANGELES,,
2410,,,,,,,,,,,WAH FUNG 2016,18485 COLIMA RD,ROWLAND HEIGHTS,,
2411,Aloha Poke Co,,25,2.5,$$$,Poke,33.99009,-118.44704,_66j69EsUpTbZfkzp8jrsw,,ALOHA POKE,4020 LINCOLN BLVD,VENICE,,
2412,,,,,,,,,,,LAFC - 02.64.01 / DIRECTORS BOX BAR,3939 S FIGUEROA ST,LOS ANGELES,,
2413,Sushi Boy,,26,2.5,$$,Japanese,33.9440935,-118.4083894,cOVtn_8H0l27_bj5IVH7ZQ,,PF CHANG'S SUSHI & BAR,380 WORLD WAY # T73,LOS ANGELES,,
2414,Cocina Roja,,35,3.5,,"Mexican, Food Stands",34.05807817,-118.2468894,zXYAVcrLlwIDJl2gak59oA,,COCINA ROJA - TEMPLE ST SIDE,135 N GRAND AVE FL 2,LOS ANGELES,,
2415,,,,,,,,,,,MINI MARKET EL PRIMO,7850 SEVILLE AVE,HUNTINGTON PARK,,
2416,Superfine Pizza,,106,4,$,Pizza,34.03529,-118.25256,IwuAg8mxYzj_miyAMb89KA,,SUPERFINE,1101 S SAN PEDRO ST STE F,LOS ANGELES,,
2417,Pizza Di Roma,,89,4,$,"Pizza, Italian, Sandwiches",34.1868149,-118.4145851,Y5ZLtfH_axMN0H84ZZRy2Q,,PIZZA DI ROMA AND ELITE GARDEN CAFE,12909 VICTORY BLVD,NORTH HOLLYWOOD,,
2418,,,,,,,,,,,ARCO,295 S AZUSA AVE,AZUSA,,
2419,Yummy BBQ,,22,3.5,$$,Chinese,34.08054963,-118.0931397,UhEErEp6tNa00k4fl37vmA,,YUMMY YUMMY BBQ,529 E VALLEY BLVD # 108-B,SAN GABRIEL,,
2420,,,,,,,,,,,99 CENT + STORE,21315 SATICOY ST # H,CANOGA PARK,,
2421,Karuba's Yardy Kitchen,,239,4.5,$$,Caribbean,33.97689,-118.36175,3h2iPFqxDyKsBQVsh6aVOw,,KARUBA YARDY KITCHEN,1300 CENTINELA AVE STE 103,INGLEWOOD,,
2422,Viet Phomula,,225,4,$,Vietnamese,34.1471173,-118.0005678,oDFJQaCkzecVvN1vqBT9XQ,,VIET PHOMULA,113 E LEMON ST,MONROVIA,,
2423,,,,,,,,,,,PORTOBANCO'S INC,1225 W VENICE BLVD,LOS ANGELES,,
2424,Hotel Erwin,,483,3.5,$$$,Hotels,33.98697918,-118.4718311,ILB0cUGozrnjPPOn0582yA,,HOTEL ERWIN - ROOFTOP,1697 PACIFIC AVE,VENICE,,
2425,Soul Food Shack,,257,3.5,$$,Soul Food,33.916522,-118.30865,qsmIXoeSEVWGq0RegtyqrA,,SOULFOOD SHACK,1762 W EL SEGUNDO BLVD,GARDENA,,
2426,Golden Rose Bakery,,30,5,,"Bakeries, Custom Cakes, Cupcakes",34.2193549,-118.645256,Q-rkIg4uZKfTBP9EtXohQQ,,GOLDEN ROSE BAKERY,23739 ROSCOE,WEST HILLS,,
2427,Shogun Restaurant,,610,3.5,$$,Japanese,34.11423476,-117.764422,suwYQoPnWbRNNSzTkhWKmw,,SHOGUN RESTAURANT,2123 FOOTHILL BLVD B-4,LA VERNE,,
2428,Sacks in the City,,99,4.5,$$,"Cafes, Breakfast & Brunch",33.87254,-118.36517,RCzR_2hb59K0u0tFS4hmTw,,SACKS IN THE CITY,2512 ARTESIA BLVD # 120,REDONDO BEACH,,
2429,,,,,,,,,,,LAFC - 05.04.02 / SUNSET BAR,3939 S FIGUEROA ST,LOS ANGELES,,
2430,,,,,,,,,,,THE GOLDEN DREAMER,1549 GLENDALE BLVD,LOS ANGELES,,
2431,Chicken Maison,,270,4.5,$$,"Mediterranean, Middle Eastern, Greek",33.83028061,-118.2901969,C74IFHFYlhfp6eyt8mNeVQ,,CHICKEN MAISON,21732 S VERMONT AVE,TORRANCE,,
